fund_key,nome,cnpj,gestor,classe_anbima,patrimonio_liquido,publico_alvo,taxa_administracao_cvm_mensal_pct,referencia_fundo_kinea,eh_fundo_kinea,source
CNPJ:54.252.360/0001-00,MERCADO PAGO NIKOS FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,54.252.360/0001-00,NIKOS GESTAO DE RECURSOS LTDA.,Renda Fixa Duração Livre Crédito Livre,118179913.88,Público Geral,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.270.586/0001-33,LEGACY CAPITAL CASH FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESP LIMITADA,54.270.586/0001-33,LEGACY CAPITAL GESTORA DE RECURSOS LTDA.,Renda Fixa Duração Livre Crédito Livre,30369124.78,Público Geral,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.272.086/0001-30,BRADESCO FIF - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA TEXFOUR,54.272.086/0001-30,BANCO BRADESCO S.A.,Renda Fixa Duração Livre Crédito Livre,68719271.74,Profissional,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.277.476/0001-01,SANTANDER PB 122 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,54.277.476/0001-01,SANTANDER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,Renda Fixa Duração Livre Crédito Livre,42487069.0,Profissional,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.277.489/0001-72,TREVISO FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,54.277.489/0001-72,BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA,Renda Fixa Duração Livre Crédito Livre,40998883.41,Profissional,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.277.615/0001-99,TRÍGONO FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO,54.277.615/0001-99,TRÍGONO CAPITAL LTDA,Renda Fixa Duração Livre Crédito Livre,29840390.99,Público Geral,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.279.549/0001-96,SUNO INFRA DEBÊNTURES MASTER II FUNDO INCENTIVADO INVESTIMENTO EM INFRA RENDA FIXA CRÉDITO PRIVADO,54.279.549/0001-96,SUNO GESTORA DE RECURSOS LTDA,Renda Fixa Duração Livre Crédito Livre,38073775.75,Público Geral,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.292.227/0001-87,MONET KINEA FIF - FUNDO INCENTIVADO EM INV EM DEB DE INFRAESTRUTURA RF CRÉD PRIV - RESP LIMITADA,54.292.227/0001-87,KINEA INVESTIMENTOS LTDA.,Renda Fixa Duração Livre Crédito Livre,22958900.28,Profissional,,Kinea Incentivado RF CP LP FIF,True,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.305.814/0001-63,BRADESCO FIF - CIC RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA APARECIDA,54.305.814/0001-63,BANCO BRADESCO S.A.,Renda Fixa Duração Livre Crédito Livre,82852491.32,Profissional,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.307.395/0001-07,OPPORTUNITY INCOME MASTER FI FINANCEIRO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,54.307.395/0001-07,OPPORTUNITY GESTÃO DE INVESTIMENTOS E RECURSOS LTDA,Renda Fixa Duração Livre Crédito Livre,512583157.47,,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.321.911/0001-40,TRÍGONO SIRIUS FLEX 5 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO,54.321.911/0001-40,TRÍGONO CAPITAL LTDA,Renda Fixa Duração Livre Crédito Livre,28235733.71,Público Geral,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.322.173/0001-55,ITAÚ DEB INCENTIVADAS III FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,54.322.173/0001-55,ITAU UNIBANCO ASSET MANAGEMENT LTDA.,Renda Fixa Duração Livre Crédito Livre,1062844896.82,Público Geral,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.332.024/0001-77,ITAÚ PVT PJ DEBÊNTURES INCENTIVADAS FIF INCENTIVADO EM INFRAESTRUTURA RF CRED PRIV RESP LIMITADA,54.332.024/0001-77,ITAU UNIBANCO ASSET MANAGEMENT LTDA.,Renda Fixa Duração Livre Crédito Livre,16170015.53,Qualificado,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.333.128/0001-04,RIVIERA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,54.333.128/0001-04,BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA,Renda Fixa Duração Livre Crédito Livre,20814827.55,Profissional,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.333.407/0001-60,CEREJA KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB INFRA RF CRÉD PRIV - RESP LIMITADA,54.333.407/0001-60,KINEA INVESTIMENTOS LTDA.,Renda Fixa Duração Livre Crédito Livre,28871334.87,Profissional,,Kinea Incentivado RF CP LP FIF,True,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.334.448/0001-70,KINFRA KINEA FIF - FUNDO INC INVEST DEB DE INFRAESTRUTURA RF CP - RESP LIMITADA,54.334.448/0001-70,KINEA INVESTIMENTOS LTDA.,Renda Fixa Duração Livre Crédito Livre,104571713.98,Profissional,,Kinea Incentivado RF CP LP FIF,True,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.334.534/0001-83,AXIOS KINEA FIF - FUNDO INCENT EM INVEST EM DEB DE INFRAESTR RF CRED PRIV -RESPONSABILIDADE LIMITADA,54.334.534/0001-83,KINEA INVESTIMENTOS LTDA.,Renda Fixa Duração Livre Crédito Livre,35143623.35,Profissional,,Kinea Incentivado RF CP LP FIF,True,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.334.726/0001-90,DUKE KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB INFRA RF CRED PRIV - RESP LIMITADA,54.334.726/0001-90,KINEA INVESTIMENTOS LTDA.,Renda Fixa Duração Livre Crédito Livre,28683494.92,Profissional,,Kinea Incentivado RF CP LP FIF,True,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.341.666/0001-32,V7 FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,54.341.666/0001-32,BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA,Renda Fixa Duração Livre Crédito Livre,110697170.31,Profissional,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.344.616/0001-09,OCCAM ATIVO 30 FIC DE FIF RENDA FIXA INVEST EM INFRA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,54.344.616/0001-09,NOVA OCCAM BRASIL GESTAO DE RECURSOS LTDA.,Renda Fixa Duração Livre Crédito Livre,133079157.11,Público Geral,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.345.278/0001-20,OCCAM ATIVO 30 FIF RENDA FIXA INVEST EM INFRAESTRUTURA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,54.345.278/0001-20,NOVA OCCAM BRASIL GESTAO DE RECURSOS LTDA.,Renda Fixa Duração Livre Crédito Livre,132853714.44,Público Geral,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.346.161/0001-60,ABSOLUTE HIDRA CDI X FIC DE FUNDOS INCENTIVADOS DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,54.346.161/0001-60,ABSOLUTE DHAMA GESTÃO DE INVESTIMENTOS LTDA,Renda Fixa Duração Livre Crédito Livre,253409676.18,Público Geral,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.350.167/0001-01,ATILLA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,54.350.167/0001-01,BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA,Renda Fixa Duração Livre Crédito Livre,62313877.16,Profissional,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.350.231/0001-54,LDL INFRA KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO DEB INFRA RF CRED PRIV - RESP LIMITADA,54.350.231/0001-54,KINEA INVESTIMENTOS LTDA.,Renda Fixa Duração Livre Crédito Livre,23261079.81,Profissional,,Kinea Incentivado RF CP LP FIF,True,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.374.180/0001-09,MONTECATINI FUNDO INCENTIVADO DE INVEST EM INFRA RENDA FIXA CRÉD PRIV RESPONSABILIDADE LIMITADA,54.374.180/0001-09,PORTOFINO GESTÃO DE RECURSOS LTDA.,Renda Fixa Duração Livre Crédito Livre,31392469.89,Profissional,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.381.707/0001-14,G2LM FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RF CRED PRIV RESPONSABILIDADE LIMITADA,54.381.707/0001-14,INTER ASSET GESTÃO DE RECURSOS LTDA.,Renda Fixa Duração Livre Crédito Livre,37315874.28,Profissional,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.383.407/0001-74,ITAÚ KINEA DEBÊNTURES INCENTIVADAS FIF INCENTIVADO INFRA CIC RF CRED PRIV LP - RESP LIMITADA,54.383.407/0001-74,ITAU UNIBANCO ASSET MANAGEMENT LTDA.,Renda Fixa Duração Livre Crédito Livre,279123253.35,Público Geral,,Kinea Incentivado RF CP LP FIF,True,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
CNPJ:54.384.289/0001-19,UBS EVOLUTION CAETÉAÇU FUNDO DE INVESTIMENTO EM INFRAESTRUTURA  RENDA FIXA CRED PRIV RESP LIMITADA,54.384.289/0001-19,UBS BRASIL ADMINISTRADORA DE VALORES MOBILIÁRIOS LTDA.,Renda Fixa Duração Livre Crédito Livre,39734618.32,Profissional,,Kinea Incentivado RF CP LP FIF,False,"CVM registro_classe.csv (RCVM175, fundos adaptados)"
